name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nederland,2025-04-15T16:00:00,80.8,80,49.8,33.96,0,0,,0,0,16.3,10.3,20,1020.4,0,9.9,681,2.5,7,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T17:00:00,79.9,79.9,45.9,30.24,0,0,,0,0,13,9.1,50,1019.8,0,9.9,94,0.3,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T18:00:00,79.9,79.9,44.8,28.92,0,0,,0,0,10.1,3.3,70,1019.8,0,9.9,89,0.3,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T19:00:00,76.9,76.9,46.9,34.56,0,0,,0,0,7.2,6.9,70,1019.6,0,9.9,29,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T20:00:00,73,73,46.1,38.34,0,0,,0,0,6.7,0,291,1019.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T21:00:00,66.7,66.7,53.8,63.17,0,0,,0,0,7.2,5.7,231,1020.4,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T22:00:00,64.9,64.9,55,70.29,0,0,,0,0,7.2,4.6,251,1021,0,8.7,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-15T23:00:00,61.9,61.9,55,78.06,0,0,,0,0,6.9,0,291,1021,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T00:00:00,60.1,60.1,55.1,83.43,0,0,,0,0,6.5,4.6,360,1021.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T01:00:00,61,61,55.9,83.5,0,0,,0,0,7.2,3.3,360,1021,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T02:00:00,61,61,56,83.54,0,0,,0,0,6.3,0,291,1020.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T03:00:00,57.8,57.8,55.1,90.7,0,0,,0,0,7.6,0,291,1020.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T04:00:00,61,61,53.9,77.47,0,0,,0,0,8.3,4.6,50,1019.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T05:00:00,59,59,52,77.72,0,0,,0,0,9.8,5.7,80,1019.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T06:00:00,61,61,48.8,64.16,0,0,,0,0,11,8,99,1020,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T07:00:00,61,61,51.1,69.9,0,0,,0,0,11.4,6.9,100,1020.2,0,9.9,10,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T08:00:00,65,65,47,52.18,0,0,,0,0,13.2,10.2,100,1020.4,0,9.9,41,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T09:00:00,70,70,46.1,42.35,0,0,,0,0,15.9,13.8,110,1020.5,0,9.9,69,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T10:00:00,73.1,73.1,49.9,44.03,0,0,,0,0,17.7,12.7,120,1021,0,9.9,587,2.1,6,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T11:00:00,75.7,75.7,47.7,37.14,0,0,,0,0,17.2,16,150,1021.4,0,9.9,743,2.7,7,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T12:00:00,76.9,76.9,52.8,43.05,0,0,,0,0,19.7,12.7,120,1020.9,0,9.9,883,3.2,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T13:00:00,78.1,78.1,48.6,35.52,0,0,,0,0,19.7,11.4,100,1020.3,0,9.9,935,3.4,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T14:00:00,79,79,49.9,36.14,0,0,,0,0,25.3,14.9,140,1019.5,0,9.9,917,3.3,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T15:00:00,79,79,53.8,41.74,0,0,,0,0,21.9,16,140,1018.5,0,9.9,843,3,8,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T16:00:00,78.1,78.1,54.9,44.88,0,0,,0,0,23,14.9,120,1017.5,0,9.9,694,2.5,7,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T17:00:00,76.9,76.9,56.8,49.79,0,0,,0,0,16.1,10.3,150,1017.3,0,9.9,87,0.3,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T18:00:00,75.7,75.7,56.8,51.88,0,0,,0,0,21.5,13.8,170,1017,0,9.9,55,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T19:00:00,73.1,73.1,58.9,61.23,0,0,,0,0,18.3,11.4,170,1016.9,0,9.9,27,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T20:00:00,68,68,61,78.31,0,0,,0,0,14.5,8,180,1016.6,49.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T21:00:00,68,68,62.8,83.68,0,0,,0,0,15.4,10.2,170,1016.4,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T22:00:00,68,68,64,87.28,0,0,,0,0,17.2,9.1,160,1016.3,0.6,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-16T23:00:00,70,70,65.9,86.7,0,0,,0,0,18.1,4.7,170,1017.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T00:00:00,70,70,65.9,86.7,0,0,,0,0,17.7,8,160,1017.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T01:00:00,68,68,65.9,92.87,0,0,,0,0,16.6,8,180,1016.9,89.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T02:00:00,69.1,69.1,65.9,89.42,0,0,,0,0,18.1,11.3,180,1016,27,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T03:00:00,69.1,69.1,65.9,89.41,0,0,,0,0,20.1,13.8,180,1015.1,0.6,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T04:00:00,69.1,69.1,62.9,80.58,0,0,,0,0,21,10.3,190,1015.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T05:00:00,69.1,69.1,62.9,80.48,0,0,,0,0,21.5,10.2,190,1014.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T06:00:00,66.8,66.8,62.9,87.21,0,0,,0,0,20.8,8,180,1014.8,1.1,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T07:00:00,65,65,62.9,92.84,0,0,,0,0,18.6,5.7,179,1015.4,27,9.9,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T08:00:00,69.1,69.1,65.9,89.4,0,0,,0,0,16.8,5.8,180,1016,0.6,9.9,65,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T09:00:00,74.9,74.9,65.9,73.64,0,0,,0,0,19.5,11.4,170,1016.1,1.2,9.9,95,0.3,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T10:00:00,77,77,64.1,64.48,0,0,,0,0,19.7,15,170,1016.5,90.5,9.9,485,1.7,5,,Overcast,cloudy,"D3611,USW00012917,KBPT,72241012917"
nederland,2025-04-17T11:00:00,80,81.7,64.1,58.4,0,0,,0,0,26.4,16.1,190,1016.7,88.7,9.9,728,2.6,7,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,72241012917"
nederland,2025-04-17T12:00:00,78.2,78.2,62.9,59.54,0,0,,0,0,26.4,15,170,1016.9,88.7,9.9,974,3.5,10,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,72241012917"
nederland,2025-04-17T13:00:00,82,83.5,64,54.54,0,0,,0,0,31,18.3,190,1016.5,27,9.9,1000,3.6,10,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T14:00:00,80.9,82.5,64.1,56.65,0,0,,0,0,29.8,18.3,170,1016.5,50,9.9,977,3.5,10,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T15:00:00,79.1,79.1,65,62.1,0,0,,0,0,26.3,19.6,170,1016.2,89.4,9.9,859,3.1,9,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T16:00:00,80,82.1,65.9,62.09,0,0,,0,0,25.2,17.2,170,1015.4,87.6,9.9,548,2,5,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T17:00:00,79.1,79.1,65.9,64.09,0,0,,0,0,29.1,20.8,180,1014.9,88.5,9.9,234,0.8,2,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T18:00:00,75.8,75.8,65.9,71.32,0,0,,0,0,33.3,18.3,170,1014.9,89.4,9.9,61,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T19:00:00,74.9,74.9,66.8,75.85,0,0,,0,0,19.7,14.9,180,1014.8,90,9.9,27,0.1,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T20:00:00,72,72,66.8,83.89,0,0,,0,0,23.3,11.4,170,1014.6,53.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T21:00:00,71.1,71.1,66.8,86.55,0,0,,0,0,22.8,10.2,160,1015,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T22:00:00,71.1,71.1,66.9,86.59,0,0,,0,0,22.8,11.4,170,1015.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-17T23:00:00,71.1,71.1,68,90.19,0,0,,0,0,22.4,11.4,160,1015.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T00:00:00,71.1,71.1,68,90.21,0,0,,0,0,21.7,10.3,170,1015.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T01:00:00,71.1,71.1,68.1,90.22,0,0,,0,0,22.1,12.7,170,1014.6,27.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T02:00:00,72,72,69.2,90.96,0,0,,0,0,24.1,13.8,180,1014.1,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T03:00:00,72,72,69.2,90.93,0,0,,0,0,23,14.9,180,1013.5,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T04:00:00,73.2,73.2,69.2,87.36,0,0,,0,0,27.6,14.9,180,1013.3,88.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T05:00:00,73.2,73.2,69.2,87.37,0,0,,0,0,19.7,13.8,180,1013.1,91.8,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T06:00:00,72,72,69.2,90.92,0,0,,0,0,18.3,12.7,190,1013.6,88.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T07:00:00,72,72,69.2,90.94,0,0,,0,0,24.6,11.4,190,1014.1,50.6,9.9,10,0,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T08:00:00,73.2,73.2,69.2,87.35,0,0,,0,0,24.6,11.9,190,1014.5,66.9,9.9,73,0.3,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T09:00:00,75.9,75.9,69.2,79.79,0,0,,0,0,24.1,15,200,1014.9,91.6,9.9,107,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T10:00:00,77,77,66.8,70.82,0,0,,0,0,27.6,18.3,200,1016.1,90.6,9.9,381,1.4,4,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T11:00:00,79.1,79.1,69.2,71.7,0,0,,0,0,29.9,20.7,190,1016.5,90.6,9.9,816,2.9,8,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T12:00:00,82.1,85,68,62.49,0,0,,0,0,29.8,19.6,190,1016.5,90.6,9.9,872,3.1,9,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T13:00:00,81.8,84.6,68,63.16,0,0,,0,0,28.4,17.6,193,1016.6,94.2,9.9,964,3.5,10,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T14:00:00,82.1,85.1,68,62.45,0,0,,0,0,29.7,18.3,210,1016.2,88.8,9.9,773,2.8,8,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T15:00:00,83,86.6,69.1,63.07,0,0,,0,0,28.9,19.6,190,1016.1,91.6,9.9,853,3.1,9,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T16:00:00,80,82.9,69.1,69.5,0,0,,0,0,29.9,17.2,180,1015.5,89.7,9.9,693,2.5,7,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T17:00:00,79.1,79.1,69.1,71.73,0,0,,0,0,24.1,15,190,1015.2,100,9.9,298,1.1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T18:00:00,77,77,70.1,79.11,0,0,,0,0,23,16,170,1014.9,100,9.9,95,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T19:00:00,77,77,70.1,79.11,0,0,,0,0,24.8,16,170,1015,100,9.9,39,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T20:00:00,75.8,75.8,70.1,82.32,0,0,,0,0,21.3,13.8,170,1015.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T21:00:00,75.8,75.8,70.1,82.32,0,0,,0,0,26.4,14.9,160,1016.1,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T22:00:00,74.9,74.9,69.2,82.29,0,0,,0,0,21,10.2,160,1016.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-18T23:00:00,74,74,69.2,84.83,0,0,,0,0,20.8,12.7,160,1017.2,88.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T00:00:00,74,74,68.1,81.63,0,0,,0,0,20.1,13.8,150,1017.1,57.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T01:00:00,73.2,73.2,70.1,90.11,0,0,,0,0,20.8,14.8,150,1016.8,91.6,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T02:00:00,74,74,69.2,84.84,0,0,,0,0,22.1,17.1,150,1016.3,99.9,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T03:00:00,74,74,69.2,84.84,0,0,,0,0,28.4,16,150,1015.4,99.4,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T04:00:00,74,74,68.1,81.64,0,0,,0,0,29.9,20.7,150,1014.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T05:00:00,74,74,68.1,81.64,0,0,,0,0,28.4,16,160,1014.7,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T06:00:00,74.1,74.1,68.1,81.6,0,0,,0,0,27.7,17.1,160,1015.4,90.6,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T07:00:00,74.1,74.1,69.2,84.83,0,0,,0,0,22.1,11.4,160,1016.4,100,9.9,13,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T08:00:00,75,75,69.2,82.32,0,0,,0,0,24.2,14.9,150,1017.5,100,9.9,116,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T09:00:00,77,77,69.2,76.79,0,0,,0,0,26.6,14.9,160,1017.9,100,9.9,117,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T10:00:00,78.2,78.2,69.2,73.9,0,0,,0,0,28,14.9,170,1018.6,90.6,9.9,115,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T11:00:00,78.2,78.2,69.2,73.79,0,0,,0,0,33.1,16,180,1019.2,92.2,9.9,231,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T12:00:00,80,82.9,69.2,69.51,0,0,,0,0,27.7,17.1,150,1018.8,90.5,9.9,145,0.5,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T13:00:00,78.2,78.2,69.1,73.82,0,0,,0,0,24.2,17.1,160,1018.6,100,9.9,293,1.1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T14:00:00,78.2,78.2,69.2,73.85,0,0,,0,0,26.3,18.3,160,1018.3,100,9.9,160,0.6,2,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-19T15:00:00,79.1,79.1,69.2,71.73,0,0,,0,0,17.2,14.9,160,1017.9,100,9.9,541,1.9,5,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T16:00:00,78.2,78.2,69.2,73.86,0,0,,0,0,26.8,17.2,160,1017.7,100,9.9,213,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T17:00:00,78.2,78.2,70,76.14,0,0,,0,0,29.1,11.4,160,1017,100,9.9,153,0.6,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T18:00:00,77,77,70.1,79.06,0,0,,0,0,24.2,11.4,140,1017,100,9.9,95,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T19:00:00,75.9,75.9,70.1,82.27,0,0,,0,0,23.7,12.7,120,1017.1,99.9,9.9,93,0.3,1,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-19T20:00:00,75.8,75.8,70.1,82.29,0,0,,0,0,22.4,14.9,120,1017.1,99.4,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T21:00:00,74.9,74.9,70.1,84.82,0,0,,0,0,26.8,13.8,120,1016.9,92.4,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T22:00:00,74.9,74.9,70.1,84.84,0,0,,0,0,20.8,18.3,130,1016.6,90.8,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-19T23:00:00,74.9,74.9,70.1,84.82,0,0,,0,0,28.8,21.8,130,1016.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T00:00:00,74.1,74.1,70.1,87.4,0,0,,0,0,33,22.9,140,1015.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T01:00:00,74.1,74.1,70.1,87.4,0,0,,0,0,32.6,17.2,150,1015.3,88.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T02:00:00,74.1,74.1,69.2,84.78,0,0,,0,0,36.4,20.7,150,1014.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T03:00:00,74.1,74.1,69.2,84.79,0,0,,0,0,33.2,19.6,150,1013.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T04:00:00,74,74,69.2,84.8,0,0,,0,0,32.2,20.7,150,1013.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T05:00:00,74.1,74.1,69.2,84.79,0,0,,0,0,33.2,16,160,1013.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T06:00:00,74.1,74.1,69.2,84.79,0,0,,0,0,32.3,20.7,160,1014.5,90.9,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T07:00:00,74.1,74.1,70.1,87.44,0,0,,0,0,26.9,18.2,160,1014.9,100,9.9,7,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T08:00:00,74.9,74.9,70.1,84.87,0,0,,0,0,26.4,13.8,160,1015.9,90.6,8.7,65,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T09:00:00,77,77,71,81.79,0,0,,0,0,24.7,14.9,160,1017.3,92.1,8.7,175,0.6,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T10:00:00,80,83.5,71,74.1,0,0,,0,0,23,13.8,170,1017.8,92.1,9.9,278,1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T11:00:00,79.1,79.1,70.1,73.97,0,0,,0,0,26.4,18.3,170,1017.8,92.4,9.9,290,1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T12:00:00,80.9,84.8,71,71.89,0,0,,0,0,33,19.7,160,1016.9,92.2,9.9,595,2.1,6,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T13:00:00,83,88.2,71.9,69.24,0,0,,0,0,35.7,23,170,1016.3,88.8,9.9,791,2.8,8,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T14:00:00,83,87.7,71,67.18,0,0,,0,0,39.1,25.2,180,1015.8,92.1,9.9,239,0.9,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T15:00:00,80.9,84.5,70.1,69.56,0,0,,0,0,39.1,27.6,170,1015.5,100,9.9,221,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T16:00:00,80.9,84.4,70,69.58,0,0,,0,0,36.4,26.2,180,1015,100,9.9,383,1.4,4,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-20T17:00:00,80,83.2,70.1,71.66,0,0,,0,0,33,19.6,170,1014.7,90.9,9.9,240,0.9,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T18:00:00,79.1,79.1,71,76.42,0,0,,0,0,30.1,19.6,170,1014.7,90.9,9.9,61,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-20T19:00:00,77,77,71,81.73,0,0,,0,0,32.1,19.6,180,1014.3,100,9.9,3,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
