time,area,actual_total_load_mw,total_load_forecast_mw
21/04/2025 01:00 - 21/04/2025 01:15,BZN|NL,10359.54,10138.69
21/04/2025 01:15 - 21/04/2025 01:30,BZN|NL,10282.74,10069.98
21/04/2025 01:30 - 21/04/2025 01:45,BZN|NL,10133.27,9982.16
21/04/2025 01:45 - 21/04/2025 02:00,BZN|NL,10093.91,9916.88
21/04/2025 02:00 - 21/04/2025 02:15,BZN|NL,10005.82,9854.83
21/04/2025 02:15 - 21/04/2025 02:30,BZN|NL,9939.99,9769.06
21/04/2025 02:30 - 21/04/2025 02:45,BZN|NL,9926.01,9713.25
21/04/2025 02:45 - 21/04/2025 03:00,BZN|NL,9880.65,9689.41
21/04/2025 03:00 - 21/04/2025 03:15,BZN|NL,9905.51,9683.76
21/04/2025 03:15 - 21/04/2025 03:30,BZN|NL,9879.93,9711.83
21/04/2025 03:30 - 21/04/2025 03:45,BZN|NL,9862.74,9686.26
21/04/2025 03:45 - 21/04/2025 04:00,BZN|NL,9848.11,9654.17
21/04/2025 04:00 - 21/04/2025 04:15,BZN|NL,9903.31,9661.5
21/04/2025 04:15 - 21/04/2025 04:30,BZN|NL,9885.61,9742.26
21/04/2025 04:30 - 21/04/2025 04:45,BZN|NL,9852.66,9783.01
21/04/2025 04:45 - 21/04/2025 05:00,BZN|NL,9875.24,9823.37
21/04/2025 05:00 - 21/04/2025 05:15,BZN|NL,9895.32,9936.26
21/04/2025 05:15 - 21/04/2025 05:30,BZN|NL,10000.14,10058.7
21/04/2025 05:30 - 21/04/2025 05:45,BZN|NL,10029.57,10186.2
21/04/2025 05:45 - 21/04/2025 06:00,BZN|NL,10089.46,10328.04
21/04/2025 06:00 - 21/04/2025 06:15,BZN|NL,10285.36,10583.45
21/04/2025 06:15 - 21/04/2025 06:30,BZN|NL,10348.42,10841.43
21/04/2025 06:30 - 21/04/2025 06:45,BZN|NL,10395.98,11121.6
21/04/2025 06:45 - 21/04/2025 07:00,BZN|NL,10431.66,11431.84
21/04/2025 07:00 - 21/04/2025 07:15,BZN|NL,10517.74,11711.24
21/04/2025 07:15 - 21/04/2025 07:30,BZN|NL,10626.73,11962.99
21/04/2025 07:30 - 21/04/2025 07:45,BZN|NL,10739.84,12135.81
21/04/2025 07:45 - 21/04/2025 08:00,BZN|NL,10906.4,12205.52
21/04/2025 08:00 - 21/04/2025 08:15,BZN|NL,10955.22,12131.84
21/04/2025 08:15 - 21/04/2025 08:30,BZN|NL,10988.55,11899.19
21/04/2025 08:30 - 21/04/2025 08:45,BZN|NL,11188.23,11725.67
21/04/2025 08:45 - 21/04/2025 09:00,BZN|NL,11291.2,11539.17
21/04/2025 09:00 - 21/04/2025 09:15,BZN|NL,11267.78,11244.3
21/04/2025 09:15 - 21/04/2025 09:30,BZN|NL,11326.21,10797.36
21/04/2025 09:30 - 21/04/2025 09:45,BZN|NL,11494.16,10398.49
21/04/2025 09:45 - 21/04/2025 10:00,BZN|NL,11513.01,9968.18
21/04/2025 10:00 - 21/04/2025 10:15,BZN|NL,11558.43,9402.66
21/04/2025 10:15 - 21/04/2025 10:30,BZN|NL,11592.89,8870.59
21/04/2025 10:30 - 21/04/2025 10:45,BZN|NL,11687.29,8534.25
21/04/2025 10:45 - 21/04/2025 11:00,BZN|NL,11659.04,8247.98
21/04/2025 11:00 - 21/04/2025 11:15,BZN|NL,11591.29,7845.58
21/04/2025 11:15 - 21/04/2025 11:30,BZN|NL,11612.04,7357.06
21/04/2025 11:30 - 21/04/2025 11:45,BZN|NL,11657.23,7095.15
21/04/2025 11:45 - 21/04/2025 12:00,BZN|NL,11775.08,6936.73
21/04/2025 12:00 - 21/04/2025 12:15,BZN|NL,11682.01,6769.77
21/04/2025 12:15 - 21/04/2025 12:30,BZN|NL,11690.41,6600.18
21/04/2025 12:30 - 21/04/2025 12:45,BZN|NL,11679.33,6476.98
21/04/2025 12:45 - 21/04/2025 13:00,BZN|NL,11557.06,6385.74
21/04/2025 13:00 - 21/04/2025 13:15,BZN|NL,11509.81,6297.63
21/04/2025 13:15 - 21/04/2025 13:30,BZN|NL,11473.76,6208.49
21/04/2025 13:30 - 21/04/2025 13:45,BZN|NL,11425.2,6244.48
21/04/2025 13:45 - 21/04/2025 14:00,BZN|NL,11393.3,6286.54
21/04/2025 14:00 - 21/04/2025 14:15,BZN|NL,11387.87,6259.49
21/04/2025 14:15 - 21/04/2025 14:30,BZN|NL,11397.78,6214.3
21/04/2025 14:30 - 21/04/2025 14:45,BZN|NL,11373.53,6167.31
21/04/2025 14:45 - 21/04/2025 15:00,BZN|NL,11322.95,6223.36
21/04/2025 15:00 - 21/04/2025 15:15,BZN|NL,11379.43,6310.84
21/04/2025 15:15 - 21/04/2025 15:30,BZN|NL,11522.49,6478.61
21/04/2025 15:30 - 21/04/2025 15:45,BZN|NL,11420.63,6666.44
21/04/2025 15:45 - 21/04/2025 16:00,BZN|NL,11440.87,6831.49
21/04/2025 16:00 - 21/04/2025 16:15,BZN|NL,11505.5,6994.72
21/04/2025 16:15 - 21/04/2025 16:30,BZN|NL,11602.88,7239.12
21/04/2025 16:30 - 21/04/2025 16:45,BZN|NL,11762.5,7543.18
21/04/2025 16:45 - 21/04/2025 17:00,BZN|NL,12054.93,7909.04
21/04/2025 17:00 - 21/04/2025 17:15,BZN|NL,12204.97,8285.12
21/04/2025 17:15 - 21/04/2025 17:30,BZN|NL,12368.71,8770.19
21/04/2025 17:30 - 21/04/2025 17:45,BZN|NL,12506.08,9269.63
21/04/2025 17:45 - 21/04/2025 18:00,BZN|NL,12604.75,9733.64
21/04/2025 18:00 - 21/04/2025 18:15,BZN|NL,12594.87,10057.65
21/04/2025 18:15 - 21/04/2025 18:30,BZN|NL,12515.25,10366.95
21/04/2025 18:30 - 21/04/2025 18:45,BZN|NL,12452.38,10667.45
21/04/2025 18:45 - 21/04/2025 19:00,BZN|NL,12415.59,11014.96
21/04/2025 19:00 - 21/04/2025 19:15,BZN|NL,12466.34,11286.63
21/04/2025 19:15 - 21/04/2025 19:30,BZN|NL,12577.07,11670.21
21/04/2025 19:30 - 21/04/2025 19:45,BZN|NL,12614.79,11990.11
21/04/2025 19:45 - 21/04/2025 20:00,BZN|NL,12640.83,12260.23
21/04/2025 20:00 - 21/04/2025 20:15,BZN|NL,12739.41,12478.87
21/04/2025 20:15 - 21/04/2025 20:30,BZN|NL,12836.04,12646.01
21/04/2025 20:30 - 21/04/2025 20:45,BZN|NL,12882.75,12767.86
21/04/2025 20:45 - 21/04/2025 21:00,BZN|NL,12857.55,12770.82
21/04/2025 21:00 - 21/04/2025 21:15,BZN|NL,12847.67,12646.6
21/04/2025 21:15 - 21/04/2025 21:30,BZN|NL,12861.91,12468.19
21/04/2025 21:30 - 21/04/2025 21:45,BZN|NL,12729.41,12361.89
21/04/2025 21:45 - 21/04/2025 22:00,BZN|NL,12628.58,12224.43
21/04/2025 22:00 - 21/04/2025 22:15,BZN|NL,12411.98,12077.77
21/04/2025 22:15 - 21/04/2025 22:30,BZN|NL,12239.62,11968.54
21/04/2025 22:30 - 21/04/2025 22:45,BZN|NL,12016.97,11833.08
21/04/2025 22:45 - 21/04/2025 23:00,BZN|NL,11879.39,11638.69
21/04/2025 23:00 - 21/04/2025 23:15,BZN|NL,11670.39,11401.15
21/04/2025 23:15 - 21/04/2025 23:30,BZN|NL,11588.66,11145.93
21/04/2025 23:30 - 21/04/2025 23:45,BZN|NL,11489.37,11003.72
21/04/2025 23:45 - 22/04/2025 00:00,BZN|NL,11339.2,10898.23
22/04/2025 00:00 - 22/04/2025 00:15,BZN|NL,11206.12,10809.65
22/04/2025 00:15 - 22/04/2025 00:30,BZN|NL,11048.35,10798.49
22/04/2025 00:30 - 22/04/2025 00:45,BZN|NL,10878.54,10642.74
22/04/2025 00:45 - 22/04/2025 01:00,BZN|NL,10676.35,10445.3
22/04/2025 01:00 - 22/04/2025 01:15,BZN|NL,10562.07,10369.88
22/04/2025 01:15 - 22/04/2025 01:30,BZN|NL,10455.21,10331.01
22/04/2025 01:30 - 22/04/2025 01:45,BZN|NL,10369.26,10273.7
22/04/2025 01:45 - 22/04/2025 02:00,BZN|NL,10296.95,10241.61
22/04/2025 02:00 - 22/04/2025 02:15,BZN|NL,10299.18,10175.03
22/04/2025 02:15 - 22/04/2025 02:30,BZN|NL,10263.36,10165.62
22/04/2025 02:30 - 22/04/2025 02:45,BZN|NL,10179.64,10120.06
22/04/2025 02:45 - 22/04/2025 03:00,BZN|NL,10118.44,10060.23
22/04/2025 03:00 - 22/04/2025 03:15,BZN|NL,10135.54,10006.5
22/04/2025 03:15 - 22/04/2025 03:30,BZN|NL,10063.68,9997.5
22/04/2025 03:30 - 22/04/2025 03:45,BZN|NL,10058.45,10019.37
22/04/2025 03:45 - 22/04/2025 04:00,BZN|NL,10064.01,10011.85
22/04/2025 04:00 - 22/04/2025 04:15,BZN|NL,10162.55,10019.45
22/04/2025 04:15 - 22/04/2025 04:30,BZN|NL,10159.74,10051.44
22/04/2025 04:30 - 22/04/2025 04:45,BZN|NL,10191.71,10123.28
22/04/2025 04:45 - 22/04/2025 05:00,BZN|NL,10229.17,10194.66
22/04/2025 05:00 - 22/04/2025 05:15,BZN|NL,10327.52,10239.6
22/04/2025 05:15 - 22/04/2025 05:30,BZN|NL,10505.21,10351.36
22/04/2025 05:30 - 22/04/2025 05:45,BZN|NL,10671.25,10533.76
22/04/2025 05:45 - 22/04/2025 06:00,BZN|NL,10879.44,10702.95
22/04/2025 06:00 - 22/04/2025 06:15,BZN|NL,11339.33,11008.8
22/04/2025 06:15 - 22/04/2025 06:30,BZN|NL,11567.55,11324.26
22/04/2025 06:30 - 22/04/2025 06:45,BZN|NL,11832.28,11537.31
22/04/2025 06:45 - 22/04/2025 07:00,BZN|NL,12133.24,11750.5
22/04/2025 07:00 - 22/04/2025 07:15,BZN|NL,12547.71,11951.43
22/04/2025 07:15 - 22/04/2025 07:30,BZN|NL,12848.56,12206.16
22/04/2025 07:30 - 22/04/2025 07:45,BZN|NL,13152.34,12292.31
22/04/2025 07:45 - 22/04/2025 08:00,BZN|NL,13465.66,12310.81
22/04/2025 08:00 - 22/04/2025 08:15,BZN|NL,13635.43,12153.66
22/04/2025 08:15 - 22/04/2025 08:30,BZN|NL,13831.4,11886.24
22/04/2025 08:30 - 22/04/2025 08:45,BZN|NL,13966.35,11612.55
22/04/2025 08:45 - 22/04/2025 09:00,BZN|NL,14093.67,11324.83
22/04/2025 09:00 - 22/04/2025 09:15,BZN|NL,14073.35,10962.54
22/04/2025 09:15 - 22/04/2025 09:30,BZN|NL,13901.37,10636.03
22/04/2025 09:30 - 22/04/2025 09:45,BZN|NL,13830.49,10172.73
22/04/2025 09:45 - 22/04/2025 10:00,BZN|NL,13909.26,9754.45
22/04/2025 10:00 - 22/04/2025 10:15,BZN|NL,13885.88,9252.16
22/04/2025 10:15 - 22/04/2025 10:30,BZN|NL,13846.42,8822.65
22/04/2025 10:30 - 22/04/2025 10:45,BZN|NL,13654.55,8421.27
22/04/2025 10:45 - 22/04/2025 11:00,BZN|NL,13565.98,8144.07
22/04/2025 11:00 - 22/04/2025 11:15,BZN|NL,13568.68,7905.05
22/04/2025 11:15 - 22/04/2025 11:30,BZN|NL,13579.11,7747.95
22/04/2025 11:30 - 22/04/2025 11:45,BZN|NL,13520.26,7651.19
22/04/2025 11:45 - 22/04/2025 12:00,BZN|NL,13511.3,7423.37
22/04/2025 12:00 - 22/04/2025 12:15,BZN|NL,13347.94,7377.25
22/04/2025 12:15 - 22/04/2025 12:30,BZN|NL,13221.62,7301.8
22/04/2025 12:30 - 22/04/2025 12:45,BZN|NL,13107.72,7126.18
22/04/2025 12:45 - 22/04/2025 13:00,BZN|NL,13030.25,7024.97
22/04/2025 13:00 - 22/04/2025 13:15,BZN|NL,12975.32,7128.13
22/04/2025 13:15 - 22/04/2025 13:30,BZN|NL,12956.37,7264.44
22/04/2025 13:30 - 22/04/2025 13:45,BZN|NL,12942.62,7341.04
22/04/2025 13:45 - 22/04/2025 14:00,BZN|NL,12841.78,7445.22
22/04/2025 14:00 - 22/04/2025 14:15,BZN|NL,12732.93,7417.02
22/04/2025 14:15 - 22/04/2025 14:30,BZN|NL,12710.09,7566.53
22/04/2025 14:30 - 22/04/2025 14:45,BZN|NL,12640.4,7524.52
22/04/2025 14:45 - 22/04/2025 15:00,BZN|NL,12554.4,7562.66
22/04/2025 15:00 - 22/04/2025 15:15,BZN|NL,12551.45,7771.01
22/04/2025 15:15 - 22/04/2025 15:30,BZN|NL,12564.48,8141.85
22/04/2025 15:30 - 22/04/2025 15:45,BZN|NL,12551.59,8424.71
22/04/2025 15:45 - 22/04/2025 16:00,BZN|NL,12543.59,8626.33
22/04/2025 16:00 - 22/04/2025 16:15,BZN|NL,12546.1,8933.58
22/04/2025 16:15 - 22/04/2025 16:30,BZN|NL,12534.71,9235.66
22/04/2025 16:30 - 22/04/2025 16:45,BZN|NL,12574.86,9602
22/04/2025 16:45 - 22/04/2025 17:00,BZN|NL,12734.07,9997.59
22/04/2025 17:00 - 22/04/2025 17:15,BZN|NL,12867.21,10163.41
22/04/2025 17:15 - 22/04/2025 17:30,BZN|NL,12990.94,10513.03
22/04/2025 17:30 - 22/04/2025 17:45,BZN|NL,13151.08,10729.89
22/04/2025 17:45 - 22/04/2025 18:00,BZN|NL,13286.12,10968.39
22/04/2025 18:00 - 22/04/2025 18:15,BZN|NL,13223.51,11185.48
22/04/2025 18:15 - 22/04/2025 18:30,BZN|NL,13207.56,11386.46
22/04/2025 18:30 - 22/04/2025 18:45,BZN|NL,13179.56,11642.54
22/04/2025 18:45 - 22/04/2025 19:00,BZN|NL,13227.67,11867.93
22/04/2025 19:00 - 22/04/2025 19:15,BZN|NL,13315.55,12164.4
22/04/2025 19:15 - 22/04/2025 19:30,BZN|NL,13425.93,12404.35
22/04/2025 19:30 - 22/04/2025 19:45,BZN|NL,13424.2,12584.57
22/04/2025 19:45 - 22/04/2025 20:00,BZN|NL,13581.07,12772.02
22/04/2025 20:00 - 22/04/2025 20:15,BZN|NL,13757.66,12977.92
22/04/2025 20:15 - 22/04/2025 20:30,BZN|NL,13875.23,13059.95
22/04/2025 20:30 - 22/04/2025 20:45,BZN|NL,13917.57,13112.07
22/04/2025 20:45 - 22/04/2025 21:00,BZN|NL,13997.62,13079.6
22/04/2025 21:00 - 22/04/2025 21:15,BZN|NL,13949.89,12968.03
22/04/2025 21:15 - 22/04/2025 21:30,BZN|NL,13910.69,12844.64
22/04/2025 21:30 - 22/04/2025 21:45,BZN|NL,13768.42,12681.56
22/04/2025 21:45 - 22/04/2025 22:00,BZN|NL,13595.36,12509.47
22/04/2025 22:00 - 22/04/2025 22:15,BZN|NL,13353.75,12265.14
22/04/2025 22:15 - 22/04/2025 22:30,BZN|NL,13058.42,12013.67
22/04/2025 22:30 - 22/04/2025 22:45,BZN|NL,12844.24,11827.97
22/04/2025 22:45 - 22/04/2025 23:00,BZN|NL,12656.21,11708.24
22/04/2025 23:00 - 22/04/2025 23:15,BZN|NL,12526.51,11522.67
22/04/2025 23:15 - 22/04/2025 23:30,BZN|NL,12355.06,11380.49
22/04/2025 23:30 - 22/04/2025 23:45,BZN|NL,12123.79,11313.21
22/04/2025 23:45 - 23/04/2025 00:00,BZN|NL,11881.3,11181.35
23/04/2025 00:00 - 23/04/2025 00:15,BZN|NL,11686.83,11106.53
23/04/2025 00:15 - 23/04/2025 00:30,BZN|NL,11534.35,10942.59
23/04/2025 00:30 - 23/04/2025 00:45,BZN|NL,11413.14,10736.75
23/04/2025 00:45 - 23/04/2025 01:00,BZN|NL,11243.86,10597.67
23/04/2025 01:00 - 23/04/2025 01:15,BZN|NL,11084.67,10471.84
23/04/2025 01:15 - 23/04/2025 01:30,BZN|NL,10962.2,10411.46
23/04/2025 01:30 - 23/04/2025 01:45,BZN|NL,10828.67,10356.07
23/04/2025 01:45 - 23/04/2025 02:00,BZN|NL,10808.63,10299.9
23/04/2025 02:00 - 23/04/2025 02:15,BZN|NL,10762.91,10171.15
23/04/2025 02:15 - 23/04/2025 02:30,BZN|NL,10698.84,10141.53
23/04/2025 02:30 - 23/04/2025 02:45,BZN|NL,10625.83,10095.68
23/04/2025 02:45 - 23/04/2025 03:00,BZN|NL,10600.89,10044.83
23/04/2025 03:00 - 23/04/2025 03:15,BZN|NL,10601.5,9981.41
23/04/2025 03:15 - 23/04/2025 03:30,BZN|NL,10548.27,9923.61
23/04/2025 03:30 - 23/04/2025 03:45,BZN|NL,10508.82,9866.12
23/04/2025 03:45 - 23/04/2025 04:00,BZN|NL,10499.96,9819.22
23/04/2025 04:00 - 23/04/2025 04:15,BZN|NL,10493.08,9819.85
23/04/2025 04:15 - 23/04/2025 04:30,BZN|NL,10548.02,9825.69
23/04/2025 04:30 - 23/04/2025 04:45,BZN|NL,10568.01,9847.08
23/04/2025 04:45 - 23/04/2025 05:00,BZN|NL,10560.05,9890.97
23/04/2025 05:00 - 23/04/2025 05:15,BZN|NL,10714.57,10021.86
23/04/2025 05:15 - 23/04/2025 05:30,BZN|NL,10828.66,10122.45
23/04/2025 05:30 - 23/04/2025 05:45,BZN|NL,10977.08,10257.18
23/04/2025 05:45 - 23/04/2025 06:00,BZN|NL,11186.88,10273.66
23/04/2025 06:00 - 23/04/2025 06:15,BZN|NL,11636.47,10563.96
23/04/2025 06:15 - 23/04/2025 06:30,BZN|NL,11821.99,10876.2
23/04/2025 06:30 - 23/04/2025 06:45,BZN|NL,12085.77,11119.24
23/04/2025 06:45 - 23/04/2025 07:00,BZN|NL,12337.88,11336.16
23/04/2025 07:00 - 23/04/2025 07:15,BZN|NL,12749.68,11597.8
23/04/2025 07:15 - 23/04/2025 07:30,BZN|NL,12970.39,11961.11
23/04/2025 07:30 - 23/04/2025 07:45,BZN|NL,13185.92,12186.1
23/04/2025 07:45 - 23/04/2025 08:00,BZN|NL,13400.13,12288.38
23/04/2025 08:00 - 23/04/2025 08:15,BZN|NL,13624.33,12369.66
23/04/2025 08:15 - 23/04/2025 08:30,BZN|NL,13788.77,12389.05
23/04/2025 08:30 - 23/04/2025 08:45,BZN|NL,13882.15,12415.18
23/04/2025 08:45 - 23/04/2025 09:00,BZN|NL,13984.42,12394.43
23/04/2025 09:00 - 23/04/2025 09:15,BZN|NL,13895.28,12372.46
23/04/2025 09:15 - 23/04/2025 09:30,BZN|NL,13919.45,12248.5
23/04/2025 09:30 - 23/04/2025 09:45,BZN|NL,13965.21,12129.99
23/04/2025 09:45 - 23/04/2025 10:00,BZN|NL,13937.83,11924.78
23/04/2025 10:00 - 23/04/2025 10:15,BZN|NL,13949.57,11888.1
23/04/2025 10:15 - 23/04/2025 10:30,BZN|NL,13943.5,11844.3
23/04/2025 10:30 - 23/04/2025 10:45,BZN|NL,13756.42,11773.74
23/04/2025 10:45 - 23/04/2025 11:00,BZN|NL,13847.91,11638.72
23/04/2025 11:00 - 23/04/2025 11:15,BZN|NL,13782.51,11153.91
23/04/2025 11:15 - 23/04/2025 11:30,BZN|NL,13732.8,10866.91
23/04/2025 11:30 - 23/04/2025 11:45,BZN|NL,13708.64,10623.53
23/04/2025 11:45 - 23/04/2025 12:00,BZN|NL,13757.04,10341.69
23/04/2025 12:00 - 23/04/2025 12:15,BZN|NL,13814.76,9979
23/04/2025 12:15 - 23/04/2025 12:30,BZN|NL,13852.74,9810.74
23/04/2025 12:30 - 23/04/2025 12:45,BZN|NL,13834.21,9655.99
23/04/2025 12:45 - 23/04/2025 13:00,BZN|NL,13893.77,9477.1
23/04/2025 13:00 - 23/04/2025 13:15,BZN|NL,13806.49,9434.02
23/04/2025 13:15 - 23/04/2025 13:30,BZN|NL,13735.17,9359.86
23/04/2025 13:30 - 23/04/2025 13:45,BZN|NL,13725.76,9266.83
23/04/2025 13:45 - 23/04/2025 14:00,BZN|NL,13681.47,9244.28
23/04/2025 14:00 - 23/04/2025 14:15,BZN|NL,13639.89,9347.88
23/04/2025 14:15 - 23/04/2025 14:30,BZN|NL,13615.8,9384.55
23/04/2025 14:30 - 23/04/2025 14:45,BZN|NL,13622.44,9365.9
23/04/2025 14:45 - 23/04/2025 15:00,BZN|NL,13632,9364.16
23/04/2025 15:00 - 23/04/2025 15:15,BZN|NL,13593.44,9364.2
23/04/2025 15:15 - 23/04/2025 15:30,BZN|NL,13572.14,9407.67
23/04/2025 15:30 - 23/04/2025 15:45,BZN|NL,13614.24,9411.01
23/04/2025 15:45 - 23/04/2025 16:00,BZN|NL,13607.05,9391.81
23/04/2025 16:00 - 23/04/2025 16:15,BZN|NL,13674.61,9345.44
23/04/2025 16:15 - 23/04/2025 16:30,BZN|NL,13692.44,9482.03
23/04/2025 16:30 - 23/04/2025 16:45,BZN|NL,13781.71,9660.23
23/04/2025 16:45 - 23/04/2025 17:00,BZN|NL,13909.94,9849.59
23/04/2025 17:00 - 23/04/2025 17:15,BZN|NL,14168.61,10115.46
23/04/2025 17:15 - 23/04/2025 17:30,BZN|NL,14418.05,10494.96
23/04/2025 17:30 - 23/04/2025 17:45,BZN|NL,14565.47,10953
23/04/2025 17:45 - 23/04/2025 18:00,BZN|NL,14698,11253.08
23/04/2025 18:00 - 23/04/2025 18:15,BZN|NL,14532.12,11401.6
23/04/2025 18:15 - 23/04/2025 18:30,BZN|NL,14402.26,11691.94
23/04/2025 18:30 - 23/04/2025 18:45,BZN|NL,14292.84,11824.39
23/04/2025 18:45 - 23/04/2025 19:00,BZN|NL,14250.38,11900.26
23/04/2025 19:00 - 23/04/2025 19:15,BZN|NL,14191.2,11974.12
23/04/2025 19:15 - 23/04/2025 19:30,BZN|NL,14191.37,12181.38
23/04/2025 19:30 - 23/04/2025 19:45,BZN|NL,14233.1,12354.84
23/04/2025 19:45 - 23/04/2025 20:00,BZN|NL,14314.44,12508.94
23/04/2025 20:00 - 23/04/2025 20:15,BZN|NL,14314.15,12606.54
23/04/2025 20:15 - 23/04/2025 20:30,BZN|NL,14346.6,12676.18
23/04/2025 20:30 - 23/04/2025 20:45,BZN|NL,14343.18,12723.65
23/04/2025 20:45 - 23/04/2025 21:00,BZN|NL,14310.73,12774.1
23/04/2025 21:00 - 23/04/2025 21:15,BZN|NL,14214.28,12728.27
23/04/2025 21:15 - 23/04/2025 21:30,BZN|NL,14180.5,12601.09
23/04/2025 21:30 - 23/04/2025 21:45,BZN|NL,13998.71,12520.94
23/04/2025 21:45 - 23/04/2025 22:00,BZN|NL,13875.55,12424.62
23/04/2025 22:00 - 23/04/2025 22:15,BZN|NL,13534.7,12231.91
23/04/2025 22:15 - 23/04/2025 22:30,BZN|NL,13289.12,12112.77
23/04/2025 22:30 - 23/04/2025 22:45,BZN|NL,13158.91,11982.62
23/04/2025 22:45 - 23/04/2025 23:00,BZN|NL,12956.66,11864.01
23/04/2025 23:00 - 23/04/2025 23:15,BZN|NL,12767.22,11705.59
23/04/2025 23:15 - 23/04/2025 23:30,BZN|NL,12545.31,11612.14
23/04/2025 23:30 - 23/04/2025 23:45,BZN|NL,12447.63,11520.24
23/04/2025 23:45 - 24/04/2025 00:00,BZN|NL,12267.98,11397.19
24/04/2025 00:00 - 24/04/2025 00:15,BZN|NL,11845.62,11330.91
24/04/2025 00:15 - 24/04/2025 00:30,BZN|NL,11719.47,11308.31
24/04/2025 00:30 - 24/04/2025 00:45,BZN|NL,11575.37,11204.46
24/04/2025 00:45 - 24/04/2025 01:00,BZN|NL,11383.3,11076.94
24/04/2025 01:00 - 24/04/2025 01:15,BZN|NL,11219.04,10950.15
24/04/2025 01:15 - 24/04/2025 01:30,BZN|NL,11106.55,10848.54
24/04/2025 01:30 - 24/04/2025 01:45,BZN|NL,10997.13,10800.96
24/04/2025 01:45 - 24/04/2025 02:00,BZN|NL,10968.25,10683.26
24/04/2025 02:00 - 24/04/2025 02:15,BZN|NL,10926.14,10614.59
24/04/2025 02:15 - 24/04/2025 02:30,BZN|NL,10826.27,10591.99
24/04/2025 02:30 - 24/04/2025 02:45,BZN|NL,10774.55,10542.49
24/04/2025 02:45 - 24/04/2025 03:00,BZN|NL,10691.55,10516.94
24/04/2025 03:00 - 24/04/2025 03:15,BZN|NL,10701.32,10455.94
24/04/2025 03:15 - 24/04/2025 03:30,BZN|NL,10679.56,10427.9
24/04/2025 03:30 - 24/04/2025 03:45,BZN|NL,10651.69,10408.76
24/04/2025 03:45 - 24/04/2025 04:00,BZN|NL,10670.6,10405.91
24/04/2025 04:00 - 24/04/2025 04:15,BZN|NL,10646.85,10380.43
24/04/2025 04:15 - 24/04/2025 04:30,BZN|NL,10651.64,10358.86
24/04/2025 04:30 - 24/04/2025 04:45,BZN|NL,10671.44,10370.16
24/04/2025 04:45 - 24/04/2025 05:00,BZN|NL,10631.71,10404.95
24/04/2025 05:00 - 24/04/2025 05:15,BZN|NL,10791.83,10446.36
24/04/2025 05:15 - 24/04/2025 05:30,BZN|NL,10956.58,10529.46
24/04/2025 05:30 - 24/04/2025 05:45,BZN|NL,11096.83,10675.96
24/04/2025 05:45 - 24/04/2025 06:00,BZN|NL,11336.69,10901.75
24/04/2025 06:00 - 24/04/2025 06:15,BZN|NL,11802.77,11154.9
24/04/2025 06:15 - 24/04/2025 06:30,BZN|NL,12099.47,11394.56
24/04/2025 06:30 - 24/04/2025 06:45,BZN|NL,12366.94,11510.84
24/04/2025 06:45 - 24/04/2025 07:00,BZN|NL,12676.81,11717.6
24/04/2025 07:00 - 24/04/2025 07:15,BZN|NL,13186.92,11940.76
24/04/2025 07:15 - 24/04/2025 07:30,BZN|NL,13573.08,12245.67
24/04/2025 07:30 - 24/04/2025 07:45,BZN|NL,13836.63,12388.57
24/04/2025 07:45 - 24/04/2025 08:00,BZN|NL,14055.43,12458.63
24/04/2025 08:00 - 24/04/2025 08:15,BZN|NL,14380.66,12573.31
24/04/2025 08:15 - 24/04/2025 08:30,BZN|NL,14629.96,12747.31
24/04/2025 08:30 - 24/04/2025 08:45,BZN|NL,14738.46,12942.58
24/04/2025 08:45 - 24/04/2025 09:00,BZN|NL,14728.09,12888.86
24/04/2025 09:00 - 24/04/2025 09:15,BZN|NL,14834.36,12766.97
24/04/2025 09:15 - 24/04/2025 09:30,BZN|NL,14888.57,12694.11
24/04/2025 09:30 - 24/04/2025 09:45,BZN|NL,14785.48,12674.54
24/04/2025 09:45 - 24/04/2025 10:00,BZN|NL,14740.39,12647.04
24/04/2025 10:00 - 24/04/2025 10:15,BZN|NL,14821.74,12541.73
24/04/2025 10:15 - 24/04/2025 10:30,BZN|NL,14806.98,12435.51
24/04/2025 10:30 - 24/04/2025 10:45,BZN|NL,14755.8,12380.83
24/04/2025 10:45 - 24/04/2025 11:00,BZN|NL,14653.73,12267.26
24/04/2025 11:00 - 24/04/2025 11:15,BZN|NL,14755.2,12038.46
24/04/2025 11:15 - 24/04/2025 11:30,BZN|NL,14714.65,11882.92
24/04/2025 11:30 - 24/04/2025 11:45,BZN|NL,14660.1,11727.73
24/04/2025 11:45 - 24/04/2025 12:00,BZN|NL,14613.78,11477.59
24/04/2025 12:00 - 24/04/2025 12:15,BZN|NL,14576,11412.48
24/04/2025 12:15 - 24/04/2025 12:30,BZN|NL,14448.32,11180.53
24/04/2025 12:30 - 24/04/2025 12:45,BZN|NL,14442.55,10932.89
24/04/2025 12:45 - 24/04/2025 13:00,BZN|NL,14429,10656.86
24/04/2025 13:00 - 24/04/2025 13:15,BZN|NL,14449.27,10355.86
24/04/2025 13:15 - 24/04/2025 13:30,BZN|NL,14428.14,10140.87
24/04/2025 13:30 - 24/04/2025 13:45,BZN|NL,14437.81,9921.52
24/04/2025 13:45 - 24/04/2025 14:00,BZN|NL,14418.55,9810.68
24/04/2025 14:00 - 24/04/2025 14:15,BZN|NL,14345.27,9867.65
